NDVI1995,NDVI2000,NDVI2005,NDVI2011,NDVI2016,NDVI2020,NDVI2023,LULC1995,LULC2000,LULC2005,LULC2011,LULC2016,LULC2020,LULC2023,TMAX1990,TMAX1995,TMAX2000,TMAX2005,TMAX2011,TMAX2016,TMAX2020,TMAX2021,TMIN1990,TMIN1995,TMIN2000,TMIN2005,TMIN2011,TMIN2016,TMIN2020,TMIN2021,Prec1995,Prec2000,Prec2005,Prec2011,Prec2016,Prec2020,Prec2023,BSI1995,BSI2000,BSI2005,BSI2011,BSI2016,BSI2020,BSI2021,SMI2016,SMI2020,SMI2021
-0.380765049,0.240941921,-0.471630483,-0.00694777,-0.353058357,-0.216147126,0.275352438,4,2,4,2,4,4,4,0.671913578,0.636108143,0.648217015,0.60453695,0.66185267,0.577891609,0.60015911,0.652651754,0.914125753,0.923117539,0.885152126,0.903292129,0.918200722,0.926257351,0.89514036,0.904335834,-0.344343413,-0.301601668,-0.278835043,0.024967978,-0.373637274,-0.41164757,-0.078499671,0.046185,0.056436,0.079835,0.015384,0.028122,0.021787,0.047537,5.06221,10.01495,6.918262
-0.31389453,-0.050230182,-0.529142821,0.049766164,-0.29553524,-0.149761419,0.121021011,4,2,4,2,4,4,4,0.693595069,0.657955195,0.663546143,0.622364928,0.674994815,0.601727491,0.623101416,0.671897223,0.930943984,0.946666996,0.897227579,0.918411355,0.931973206,0.941343987,0.909516873,0.919415634,-0.254891289,-0.332786731,-0.285635993,-0.056744499,-0.364105627,-0.431725892,-0.094401033,0.020515,0.063978,0.059865,0.00048,0.018224,-0.021605,-0.003308,4.051012,9.232789,6.534729
-0.255903517,-0.443940689,-0.527561846,0.899158377,-0.524061616,-0.003215448,-0.04315709,4,4,4,4,4,2,4,0.702267874,0.668878458,0.678875534,0.633507615,0.6925175,0.616896062,0.643749574,0.689004392,0.946080272,0.965170154,0.916203469,0.935210629,0.956074795,0.959783075,0.931081859,0.937846568,-0.30559995,-0.336581779,-0.27758383,-0.026717788,-0.423897949,-0.456544014,-0.149695786,0.035085,0.060298,0.062403,0.016833,0.024138,-0.012195,0.004477,5.06221,10.01495,6.918262
-0.138622212,-0.398321257,-0.092477673,1.291152082,0.128160322,1.14887311,0.833810835,4,2,3,2,4,4,4,0.778153222,0.740973152,0.748951772,0.70482033,0.762609028,0.679736397,0.724048058,0.751017399,0.991489133,1.008904599,0.959330266,0.975528565,0.999113731,1.003366758,0.98679155,0.979734834,-0.34377347,-0.364070747,-0.318960424,-0.089958261,-0.45931976,-0.489634837,-0.194232403,0.002751,0.020925,0.051131,-0.011859,0.031517,-0.003321,0.010573,5.06221,10.01495,6.918262
-0.161950504,-0.268026616,-0.457876005,-0.268074616,-0.352501133,-0.253607329,0.119185397,4,4,4,4,4,4,4,0.793330499,0.756266141,0.775230428,0.724877006,0.788893318,0.699238623,0.756167231,0.772401424,1.020079763,1.039182385,0.988656604,1.004086968,1.030101665,1.03354003,1.020936039,1.004867834,-0.336689627,-0.332563075,-0.293738112,-0.066294905,-0.433403354,-0.504922236,-0.13737475,0.032235,0.073114,0.041362,-0.099248,0.020956,-0.013051,0.017882,5.06221,10.01495,6.918262
-0.360812275,-0.221313242,-0.503782819,-0.060535739,-0.509608984,-0.430088513,-0.07260594,4,3,4,3,4,2,4,0.79549857,0.754081278,0.773040627,0.727105436,0.791083588,0.699238623,0.763049951,0.765986268,1.009988905,1.025725726,0.976580943,0.994007484,1.021493837,1.023482273,1.019139029,0.993139168,-0.266615184,-0.343970026,-0.295518334,-0.055163542,-0.423385553,-0.509558204,-0.146388908,0.056032,0.105598,0.086056,-0.078495,0.063734,-0.031325,0.063823,4.376503,9.606091,6.663225
-0.505326243,-0.417720047,-0.116403087,0.154835225,-0.060134479,0.239146589,0.596882828,4,4,4,4,4,4,4,0.810675588,0.767189404,0.790559818,0.740476554,0.810796805,0.716574023,0.799757971,0.772401424,1.028488879,1.047592948,0.993831828,1.00912671,1.047317116,1.043597788,1.055080528,1.004867834,-0.27505626,-0.383342971,-0.313340142,-0.093648522,-0.412545137,-0.529780005,-0.103693615,0.031371,0.106867,0.094563,-0.020038,0.00479,-0.112925,0.002394,4.829405,9.297229,6.056103
-0.542685461,-0.615546939,-0.124138151,0.533334609,-0.546508947,0.460671422,-0.188717683,4,4,2,4,4,4,2,0.825852866,0.786851593,0.803699146,0.758304799,0.828319753,0.736076249,0.818111705,0.787370036,1.046988853,1.062731841,1.011082505,1.027605831,1.064532566,1.06036065,1.071254267,1.019947634,-0.294543708,-0.386056855,-0.286251037,-0.118919743,-0.393022114,-0.516156132,-0.089657384,0.077024,0.097,0.106491,-0.002302,0.080042,-0.031416,0.086104,4.829405,9.297229,6.056103
-0.66598655,-0.600768526,-0.731952567,-0.070205619,-0.64597637,-0.136730859,0.057133113,4,4,4,4,2,2,4,0.845366285,0.802144582,0.823408137,0.773904347,0.845842701,0.746910906,0.831877144,0.808753805,1.055397767,1.076188702,1.023157959,1.037685315,1.080026533,1.07377106,1.08203676,1.033351968,-0.252851433,-0.364372268,-0.255095931,-0.071838473,-0.397201114,-0.461211946,-0.047882817,0.084159,0.126569,0.133085,0.077422,0.104209,0.060933,0.097131,4.829405,9.297229,6.056103
-0.479595262,-0.529288571,-0.414686125,0.617186041,-0.316997164,0.45535185,0.321169865,4,4,4,4,4,4,4,0.828020937,0.782482393,0.805888946,0.751619241,0.837081095,0.731742334,0.813523409,0.793785193,1.041943424,1.061049809,1.011082505,1.024245936,1.071418911,1.058684424,1.067660247,1.024974234,-0.252851433,-0.364372268,-0.255095931,-0.071838473,-0.397201114,-0.461211946,-0.047882817,0.059105,0.060502,0.065855,0.01174,0.028521,-0.168422,0.027777,4.376503,9.606091,6.663225
1.057923934,-0.649160184,1.108863835,1.462416026,-0.616508017,0.9988835,-0.207195393,2,3,2,3,4,3,4,0.780321553,0.734419089,0.7620911,0.702591632,0.788893318,0.684070312,0.760755803,0.748879099,1.004943476,1.024043492,0.967955708,0.983928,1.030101665,1.02012962,1.024530275,0.986437101,-0.190146814,-0.328990659,-0.212389071,-0.072302694,-0.417524926,-0.450273905,-0.079421391,0.076243,0.023016,0.053548,-0.009233,0.024537,-0.122013,0.020509,4.829405,9.297229,6.056103
-0.663916841,-0.688338266,0.094106591,-0.144209689,-0.55114857,-0.127340566,-0.416376443,4,3,3,3,4,4,4,0.63505481,0.607707291,0.608799032,0.577794716,0.620235703,0.547554726,0.5818051,0.631267986,0.882171436,0.891157722,0.854100782,0.874733725,0.882048131,0.892731425,0.862792881,0.875851902,-0.314693776,-0.342331412,-0.327891672,-0.001186826,-0.392292424,-0.430914794,-0.167129987,-0.008651,0.035853,0.008994,-0.043834,-0.003793,-0.05462,0.008593,4.829405,9.297229,6.056103
-0.668500233,-0.531721063,-0.593664145,-0.696091344,-0.656815844,-0.831692283,-0.613565217,4,4,4,4,4,4,4,0.648063756,0.618630817,0.626318223,0.586708705,0.63775865,0.564890125,0.584099248,0.635544585,0.898989466,0.911342912,0.867901241,0.891532798,0.897542098,0.907818062,0.87896662,0.890931702,-0.314693776,-0.342331412,-0.327891672,-0.001186826,-0.392292424,-0.430914794,-0.167129987,0.02064,0.025653,0.022178,-0.047723,0.00519,-0.0516,0.004801,4.829405,9.297229,6.056103
-0.580364602,-0.62808311,-0.086704189,-0.40466096,-0.264846859,0.188358228,-0.261741107,4,4,2,4,4,2,4,0.689258927,0.655770332,0.667926006,0.629050487,0.674994815,0.597393836,0.629984135,0.674035523,0.927580298,0.94330273,0.904127809,0.92177125,0.933694689,0.943020213,0.918502356,0.924442234,-0.290310946,-0.332518049,-0.294949463,-0.026726452,-0.387314398,-0.440678644,-0.134430922,0.083362,0.121409,0.095762,0.035355,0.074698,0.067796,0.075183,3.673662,10.2154,4.960503
-0.707889985,-0.635068033,-0.663666181,-0.169881532,-0.576458272,-0.152253806,-0.029785063,4,4,4,4,4,4,4,0.650232088,0.614261354,0.628508024,0.584480274,0.63556838,0.558389383,0.584099248,0.633406286,0.907398581,0.923117539,0.874801678,0.89657254,0.906149927,0.922904698,0.891546124,0.902660368,-0.275013111,-0.310018857,-0.251006964,-0.030749894,-0.347266325,-0.430467655,-0.07178064,0.042002,0.053777,0.065092,-0.010375,0.01924,-0.029169,0.024476,5.340343,9.810398,5.81817
-0.766187863,-0.650953977,0.52304253,-1.41888198,0.330203893,-0.267169315,-0.51635058,4,4,2,4,4,4,4,0.702267874,0.671063321,0.681065334,0.637964744,0.694708033,0.612562148,0.648338145,0.691142692,0.946080272,0.96348792,0.916203469,0.936890476,0.952631829,0.961459502,0.940067342,0.944548634,-0.264323113,-0.340548398,-0.269989828,-0.001252309,-0.422547988,-0.49376397,-0.161976396,0.036528,0.074546,0.065734,-0.019247,0.004271,-0.014362,-0.006967,5.340343,9.810398,5.81817
-0.483747737,-0.673695746,-0.420254668,-1.115480181,-0.618748644,0.032990589,0.067873282,4,4,4,4,4,4,4,0.782489624,0.751896678,0.764281163,0.715962749,0.780131976,0.694904969,0.749284512,0.765986268,1.01167085,1.024043492,0.978306156,0.999047226,1.019772354,1.021806047,1.013747782,0.998165768,-0.330183184,-0.406617073,-0.327996658,-0.1281549,-0.468627183,-0.525379718,-0.219794914,0.014583,0.061158,0.050347,-0.113519,0.012212,-0.012841,-0.003553,5.340343,9.810398,5.81817
-0.101928957,-0.133396974,-0.250914737,-0.400664763,-0.35241315,-0.186589225,0.089225978,4,4,4,4,4,4,4,0.847534356,0.815252708,0.825597938,0.780589906,0.841461898,0.757745303,0.818111705,0.819445818,1.06212514,1.077870734,1.033508406,1.046084952,1.073140395,1.075447286,1.074848504,1.046756301,-0.330918859,-0.374437573,-0.307381852,-0.114106593,-0.476144794,-0.55853036,-0.256527116,0.018613,0.109842,0.087735,0.032938,0.050112,-0.060502,0.035061,3.673662,10.2154,4.960503
0.039797107,0.234629671,-0.045645697,0.004634331,-0.341632332,0.210077599,0.448398624,4,4,4,4,4,4,4,0.780321553,0.745342615,0.7599013,0.713734319,0.777941443,0.690571054,0.763049951,0.753155955,1.015034334,1.030772024,0.980031162,1.002407121,1.026658493,1.026834926,1.028124296,0.989788034,-0.254730225,-0.349276273,-0.274913688,-0.04655183,-0.44402025,-0.539281065,-0.205533919,0.022781,0.066643,0.072518,0.023482,0.025378,-0.052779,0.008222,5.340343,9.810398,5.81817
-0.625499917,-0.471730899,-0.64624033,0.037485588,-0.619270675,-0.495639882,-0.541708806,4,3,3,3,4,4,3,0.808507517,0.771558867,0.788369755,0.738248123,0.808606535,0.716574023,0.808934838,0.763847711,1.033534308,1.052639246,0.999007052,1.0158465,1.052481771,1.048626667,1.067660247,1.003192368,-0.265180825,-0.38103668,-0.274816511,-0.064210135,-0.437166349,-0.554363536,-0.146107646,0.099275,0.14071,0.119615,0.099265,0.105091,0.077996,0.094316,5.340343,9.810398,5.81817
-0.329303085,-0.251216596,-0.598207983,-0.0465376,-0.37235004,-0.288086233,0.264727755,4,4,4,4,4,2,4,0.823684534,0.782482393,0.797129482,0.756076101,0.82174868,0.729575507,0.827288848,0.770262867,1.045306909,1.069460171,1.016257729,1.029285678,1.067975739,1.065389529,1.089225233,1.014921034,-0.245727982,-0.375207105,-0.228191674,-0.043021694,-0.385254151,-0.452910994,-0.118804606,0.096703,0.116673,0.096389,0.07812,0.063124,-0.099067,0.064104,5.340343,9.810398,5.81817
-0.345841166,-0.270595002,-0.67069859,-0.07159112,-0.501180237,-0.575550376,-0.266865024,3,3,4,3,4,4,4,0.784657695,0.745342615,0.770850827,0.715962749,0.791083588,0.697071796,0.785992532,0.742463942,1.02344345,1.044228683,0.992106615,1.007446863,1.047317116,1.043597788,1.062269,0.998165768,-0.185562433,-0.316247508,-0.177203754,0.005538406,-0.367927749,-0.429792869,-0.007082819,0.05483,0.121619,0.121908,0.04797,0.072487,-0.124798,0.076075,4.950123,10.01004,7.971863
-0.385805474,-0.361290292,-0.800110133,0.521706707,-0.643366215,-0.639401182,-0.003253746,3,3,3,3,3,3,3,0.598196302,0.555274786,0.575950713,0.519853118,0.607093558,0.506383445,0.588687819,0.567116423,0.895625981,0.914707178,0.857550794,0.879773467,0.918200722,0.914523166,0.923893602,0.875851902,-0.185562433,-0.316247508,-0.177203754,0.005538406,-0.367927749,-0.429792869,-0.007082819,-0.012241,0.054337,0.031856,-0.021496,-0.024577,-0.266907,-0.013122,3.673793,8.055763,5.020333
-0.310479837,-0.014218417,0.098023894,-0.066478507,-0.306492024,-0.375861828,0.144610483,4,4,2,4,4,4,4,0.59602797,0.548720723,0.56938105,0.519853118,0.596141945,0.499882703,0.5818051,0.564977866,0.892262294,0.911342912,0.85237557,0.87137383,0.911314583,0.906141836,0.91490812,0.869149634,-0.086471946,-0.259263529,-0.070246555,0.028488167,-0.348235405,-0.388464807,0.047149864,0.07133,0.103905,0.08206,0.070468,0.077323,-0.066179,0.116966,3.935155,9.191591,6.332258
-0.341427529,-0.195921551,-0.703500883,-0.518987686,-0.505831592,-0.653526479,0.225407917,4,4,4,4,4,2,4,0.704435945,0.679801984,0.681065334,0.642421604,0.68813696,0.616896062,0.643749574,0.697557848,0.942716585,0.950031261,0.917928475,0.938570322,0.944024,0.954754196,0.929284849,0.942873168,-0.324852628,-0.379764158,-0.308722219,-0.044492007,-0.371176227,-0.361114629,-0.060941376,0.014093,0.010489,-0.010124,-0.040427,0.020475,-0.085695,-0.005361,3.935155,9.191591,6.332258
-0.442477619,-0.195921551,-0.660691607,-0.060369708,-0.528243729,-0.343338571,0.36295745,4,4,4,4,4,4,4,0.700099543,0.666693858,0.67449567,0.633507615,0.683756158,0.614728975,0.646043722,0.689004392,0.935989413,0.944984964,0.907578027,0.930170887,0.937137862,0.946372866,0.922096592,0.927793368,-0.324852628,-0.379764158,-0.308722219,-0.044492007,-0.371176227,-0.361114629,-0.060941376,0.053334,0.065084,0.043397,0.019322,0.04154,-0.027606,0.009935,3.935155,9.191591,6.332258
-0.588558559,-0.540853103,-0.656335144,-0.374019634,-0.54256732,-0.531851234,-0.165650936,3,3,4,3,4,4,2,0.726117436,0.697279573,0.705154189,0.664706978,0.712230718,0.638565116,0.671280451,0.714665017,0.959534615,0.970216452,0.931729141,0.952009702,0.961239451,0.973193485,0.945458588,0.951250902,-0.329193844,-0.38836318,-0.332996772,-0.067895338,-0.367729719,-0.416948459,-0.090564316,0.052502,0.088242,0.058984,-0.043378,-0.005282,-0.016853,0.005776,4.226792,10.96151,8.963917
-0.012637685,0.023417274,-0.556124785,0.012552297,-0.384931572,-0.145913896,0.235862411,4,4,4,4,4,4,4,0.717444891,0.681986585,0.689824798,0.651335861,0.699088573,0.623396805,0.655220865,0.699696148,0.959534615,0.97526275,0.931729141,0.952009702,0.964682623,0.973193485,0.950849835,0.956277502,-0.329415233,-0.404499748,-0.34051529,-0.10246158,-0.381812171,-0.454014225,-0.084591327,0.031477,0.103997,0.081724,0.043986,0.066162,0.038989,0.073448,3.673793,8.055763,5.020333
-0.340559165,-0.152986015,-0.48772129,0.102151839,-0.414693201,-0.587374599,0.10345503,4,4,4,4,4,4,4,0.713108489,0.684171447,0.692014861,0.646878733,0.703469375,0.621229717,0.668986303,0.701834705,0.962898301,0.978626813,0.935179152,0.948649806,0.971568762,0.974869711,0.956241081,0.952926368,-0.313252233,-0.409052945,-0.328934711,-0.056950665,-0.40434848,-0.479252577,-0.105453268,-0.001124,0.052018,0.023622,-0.025519,-0.001662,-0.098139,-0.023599,3.935155,9.191591,6.332258
-0.219588948,-0.238388254,-0.536661233,-0.073199904,-0.53512398,-0.485872277,0.12705058,4,4,4,4,4,4,4,0.760808133,0.730049888,0.740192308,0.691449213,0.753847685,0.675402742,0.721753635,0.740325642,0.998216305,1.013950897,0.969680714,0.99064779,1.009443042,1.011748289,1.001168063,0.986437101,-0.292455414,-0.442449291,-0.338213937,-0.111949962,-0.366362805,-0.464279462,-0.130355409,0.074146,0.104764,0.087466,0.036425,0.048571,0.018175,0.071767,3.935155,9.191591,6.332258
-0.296775364,-0.539113667,-0.625295346,-0.066478507,-0.586898891,-0.434068892,-0.256860317,4,4,4,4,2,2,4,0.806339446,0.77592833,0.788369755,0.742704984,0.806416266,0.716574023,0.78828668,0.789508336,1.04026148,1.050957214,1.011082505,1.025925984,1.047317116,1.053655545,1.053283518,1.024974234,-0.184256138,-0.352071087,-0.193188133,0.002174246,-0.261374593,-0.360075543,0.02050582,0.109102,0.156335,0.144115,0.093754,0.099655,0.00629,0.088271,3.935155,9.191591,6.332258
-0.109587532,-0.196125391,-0.66669931,-0.042558578,-0.424377168,-0.032300381,-0.068016904,4,4,4,4,4,4,4,0.567842006,0.529058534,0.543102394,0.490882453,0.56109605,0.478213389,0.535920213,0.537178941,0.888898607,0.906296615,0.855825788,0.874733725,0.899263582,0.902789183,0.905922853,0.874176234,-0.255002505,-0.348518261,-0.221962799,0.025992462,-0.295989414,-0.406104979,-0.030503172,0.090066,0.133008,0.119742,0.050123,0.068452,0.004779,0.066314,4.226792,10.96151,8.963917
-0.210291582,-0.195853604,-0.444467,0.160669215,-0.296796326,0.13379143,-0.005131908,4,4,4,4,4,4,4,0.79549857,0.754081278,0.770850827,0.722648308,0.79546439,0.699238623,0.799757971,0.748879099,1.030170622,1.050957214,1.000732057,1.0158465,1.049038599,1.048626667,1.074848504,1.003192368,-0.221657583,-0.363367344,-0.221326665,-0.031309582,-0.284366168,-0.391190582,0.003660558,-0.045906,0.062905,0.053531,-0.035561,-0.028181,-0.186314,0.021434,3.441916,7.813942,5.927465
-0.412306884,-0.586628812,-0.730248628,-0.221047737,-0.632204138,-0.716893688,-0.25984471,3,3,3,3,3,3,3,0.697931472,0.655770332,0.676685471,0.624593626,0.705659645,0.608228233,0.705694048,0.659066911,0.966261988,0.983673111,0.931729141,0.952009702,0.985341247,0.986603896,1.004762299,0.937846568,-0.221438154,-0.331354096,-0.156096197,0.011408619,-0.242431948,-0.303899693,0.076899865,0.06879,0.147753,0.12975,0.068546,0.06546,-0.072444,0.09251,3.850891,8.955347,6.908987
-0.200478421,-0.089333522,-0.336029718,0.138575628,-0.314779998,0.043417163,0.202231763,3,4,3,4,3,3,4,0.390053157,0.347729369,0.367911272,0.31037237,0.394628967,0.298359695,0.37532352,0.355416265,0.76780831,0.785185471,0.72644519,0.75209987,0.782198189,0.787124972,0.78731543,0.738458035,-0.196158034,-0.265907401,-0.013638622,0.055378382,-0.134387548,-0.282543582,0.251005837,0.060404,0.164602,0.133702,0.063331,0.034245,-0.117404,0.090236,3.850891,8.955347,6.908987
-0.226548914,-0.287248745,-0.456816167,0.051747087,-0.466831775,0.307030917,0.179165016,4,4,4,4,4,4,4,-0.039242078,-0.091392855,-0.065686538,-0.13756006,-0.045632891,-0.130689289,-0.088112823,-0.074399206,0.483582539,0.502592803,0.434907646,0.466514627,0.494698949,0.500478883,0.483608402,0.456968436,-0.196158034,-0.265907401,-0.013638622,0.055378382,-0.134387548,-0.282543582,0.251005837,0.072157,0.127258,0.094203,0.027376,0.061859,-0.117413,0.049297,3.850891,8.955347,6.908987
-0.211310114,-0.483682728,-0.279126348,-0.193366345,-0.482258082,-0.111195851,-0.258787104,4,4,2,4,4,4,4,0.500629203,0.446040315,0.475215956,0.417341308,0.499766127,0.404538398,0.480858458,0.458058766,0.831717145,0.852469372,0.788547877,0.814256822,0.851060197,0.850824169,0.859198645,0.808830435,-0.160118575,-0.275434912,-0.012146884,0.017586779,-0.204323838,-0.275903219,0.200324453,0.0849,0.084037,0.066259,0.057366,0.081645,-0.055285,0.077209,4.162647,10.00464,8.661669
-0.257372553,-0.47378289,-0.516670689,0.342622126,-0.331795861,-0.206788719,0.084083826,3,3,4,3,4,4,2,0.565673935,0.533427997,0.543102394,0.497568012,0.545763635,0.476046562,0.499212468,0.564977866,0.855262548,0.862561968,0.828224663,0.849535016,0.849338713,0.865910806,0.832242412,0.852394368,-0.224698836,-0.267839663,-0.143359592,0.085759933,-0.237823999,-0.331068934,0.028120386,0.028652,0.057317,0.044357,0.054495,0.039187,-0.014021,0.034715,<Null>,<Null>,<Null>
0.181457881,-0.159576847,-0.280291585,-0.004789365,-0.438929514,-0.441269712,-0.021798316,3,4,3,4,3,3,4,0.626382266,0.598968627,0.604419169,0.562194901,0.60928409,0.543220811,0.570333809,0.622714273,0.898989466,0.911342912,0.874801678,0.893212645,0.897542098,0.91284694,0.887951887,0.899309234,-0.224698836,-0.267839663,-0.143359592,0.085759933,-0.237823999,-0.331068934,0.028120386,0.012744,0.016528,0.032783,-0.005645,-0.008177,-0.110035,-0.005767,4.233385,11.56016,8.050993
-0.655017748,-0.535743509,-0.7395471,-0.450651575,-0.748001159,-0.720874067,-0.208131435,4,3,4,3,4,4,3,0.687090596,0.653585732,0.661356343,0.622364928,0.674994815,0.597393836,0.629984135,0.67617408,0.935989413,0.950031261,0.909303033,0.928490839,0.940580828,0.951401744,0.929284849,0.936171102,-0.237654995,-0.295042159,-0.224582808,0.067920786,-0.289994161,-0.354043923,0.005291959,0.102579,0.124537,0.1419,0.104569,0.084957,0.015766,0.065989,4.855454,9.470444,7.443976
-0.446355874,-0.399483146,-0.594759117,0.387404722,-0.445076575,0.203301921,0.477543565,4,3,4,3,4,4,4,0.713108489,0.684171447,0.689824798,0.649107163,0.701279105,0.627730459,0.664397732,0.706111305,0.961216559,0.97526275,0.936904365,0.953689548,0.968125796,0.976546138,0.952646845,0.956277502,-0.332708036,-0.381314025,-0.372607712,-0.032619581,-0.40035061,-0.43835055,-0.057993373,0.103304,0.148854,0.106242,0.070741,0.085874,0.001767,0.059426,4.855454,9.470444,7.443976
-0.431978908,-0.313238367,-0.628550982,-0.309868651,-0.566017653,-0.178171441,-0.292849304,4,2,4,2,2,4,3,0.717444891,0.688540648,0.698584525,0.655792722,0.712230718,0.632064374,0.673574599,0.710388161,0.971307417,0.983673111,0.942079589,0.963769032,0.976733418,0.984927469,0.965226564,0.964655034,-0.360425276,-0.422969365,-0.410319564,-0.076079501,-0.455747071,-0.490201969,-0.159541507,0.044953,0.111168,0.07495,-0.019109,0.034831,-0.06639,0.038252,4.855454,9.470444,7.443976
-0.260434677,-0.375756149,-0.647036672,0.223927064,-0.404528262,-0.034229456,-0.341401919,4,3,4,3,4,2,2,0.73479024,0.703833636,0.713913653,0.669163839,0.727563395,0.645065858,0.694222757,0.714665017,0.981398275,0.998812004,0.95760526,0.970488823,0.992227385,1.000014105,0.992182796,0.974708234,-0.257867171,-0.413377602,-0.327162523,-0.053558826,-0.360804333,-0.391071128,-0.086124699,-0.005174,0.074245,0.035214,-0.011068,-0.026179,-0.124823,0.005194,4.855454,9.470444,7.443976
-0.274504778,-0.35448203,-0.719509713,-0.223721411,-0.603545226,-0.272828999,-0.444737297,3,3,4,3,3,3,3,0.589523497,0.550905324,0.562811386,0.522081549,0.576428728,0.499882703,0.549685651,0.567116423,0.902353152,0.919753475,0.873076465,0.891532798,0.911314583,0.919552045,0.91311111,0.890931702,-0.146188562,-0.317360015,-0.190110525,0.086199274,-0.239722088,-0.297718061,0.09605778,0.049466,0.134726,0.086891,-0.047016,0.015985,-0.096371,0.067957,4.707364,11.03214,5.55886
-0.351136225,-0.40156911,-0.665979089,-0.082320165,-0.489067947,-0.195299293,-0.161639328,3,3,3,3,3,3,3,0.541824113,0.507211745,0.525583203,0.475282638,0.543573365,0.456544335,0.519860626,0.522210329,0.868716891,0.886111424,0.836849898,0.857934451,0.878604958,0.889378772,0.880763631,0.849043235,-0.170494286,-0.30883428,-0.156948499,0.137421569,-0.210089773,-0.281923231,0.123285787,0.035278,0.177589,0.143337,0.10023,0.095233,-0.052305,0.13939,4.707364,11.03214,5.55886
-0.526865576,-0.38228583,-0.714380329,0.012552297,-0.442994317,0.060146446,-0.09101679,4,4,4,4,4,4,4,-0.004551641,-0.052068477,-0.032838219,-0.092989847,-0.012777528,-0.089518009,-0.044522359,-0.033769968,0.518900542,0.537916887,0.478034443,0.50851241,0.525686883,0.540709913,0.524941364,0.495505769,0.054213296,-0.206884655,0.093844005,0.277220461,-0.04250427,-0.09835318,0.357178138,0.017485,0.091794,0.095209,-0.019169,-0.052207,-0.203815,-0.024809,4.707364,11.03214,5.55886
-0.655050393,-0.424779712,-0.774392949,-0.374019634,-0.765627035,-0.394286359,-0.581830965,3,3,3,3,3,3,3,-0.04357848,-0.089207993,-0.072256202,-0.133103199,-0.047823161,-0.135023204,-0.074347385,-0.070122606,0.47853711,0.495864474,0.431457428,0.464834579,0.48781281,0.498802657,0.487202639,0.453617503,0.101570972,-0.151071058,0.248715788,0.37791366,0.044897522,0.006682926,0.478192782,-0.217373,-0.126749,-0.216495,-0.162545,-0.292406,-0.318038,-0.215923,4.303222,9.905501,5.639011
-0.571517741,-0.573311254,-0.680237136,-0.441645819,-0.70732967,-0.388270619,-0.498857537,3,3,0,3,3,4,3,-0.232208205,-0.279275821,-0.262776452,-0.3269844,-0.240574796,-0.3213779,-0.285417536,-0.264715594,0.352401383,0.373071097,0.305527048,0.337161183,0.358696416,0.374756914,0.34703023,0.32460137,-0.078675258,-0.211475592,0.115167659,0.192493428,-0.145883177,-0.127776872,0.388344215,-0.121882,0.026103,-0.092005,-0.159184,-0.240686,-0.361418,-0.173912,<Null>,<Null>,<Null>
-0.736173825,-0.654079527,-0.793253388,-0.744933114,-0.799582508,-0.513097219,-0.677823885,3,3,3,3,3,3,3,0.121201422,0.06808952,0.096365256,0.034035767,0.118643922,0.031829265,0.088543456,0.088118001,0.571036576,0.595108193,0.529786682,0.555549934,0.58421958,0.596027579,0.582448065,0.547447236,-0.078675258,-0.211475592,0.115167659,0.192493428,-0.145883177,-0.127776872,0.388344215,-0.047455,0.044507,-0.012763,-0.050073,-0.027424,-0.259252,-0.000715,<Null>,<Null>,<Null>
-0.353251637,-0.469916722,-0.762172602,-0.191534278,-0.445862554,-0.314328038,-0.162125583,4,4,2,4,4,2,4,0.639391212,0.596783765,0.62193836,0.566652029,0.646519993,0.549721553,0.636866855,0.597053648,0.920853126,0.941620698,0.89032735,0.903292129,0.944024,0.944696439,0.958038092,0.897633768,-0.178437607,-0.30373379,-0.078362698,-0.043825089,-0.276475529,-0.276014029,0.166593842,0.015185,0.064354,0.03383,0.014469,0.027622,-0.058311,0.012672,4.233385,11.56016,8.050993
-0.429687212,-0.352735799,-0.68010246,0.292366229,-0.700560864,-0.674326484,-0.510272386,4,2,4,2,4,4,3,0.622045863,0.594599165,0.597849505,0.55773804,0.602713018,0.534553241,0.556568371,0.620575973,0.890580552,0.901250317,0.867901241,0.889852951,0.894098926,0.902789183,0.877169395,0.897633768,-0.339024937,-0.314124461,-0.237573216,0.02760677,-0.325709179,-0.44238008,-0.124016288,0.070618,0.081786,0.079073,0.029099,0.027799,-0.029573,-0.016834,4.855454,9.470444,7.443976
-0.736774498,-0.735527267,-0.745250319,0.825744005,-0.801441877,-0.825910371,-0.748659159,4,3,4,3,4,4,3,0.487620256,0.45477924,0.464266429,0.421798169,0.464720495,0.40237157,0.418913984,0.485857691,0.808171742,0.817145289,0.783372653,0.804177338,0.806299778,0.824003349,0.785518205,0.807154968,-0.339024937,-0.314124461,-0.237573216,0.02760677,-0.325709179,-0.44238008,-0.124016288,-0.021219,0.09615,0.026048,-0.01208,0.020016,-0.129094,-0.011552,4.855454,9.470444,7.443976
-0.47994783,-0.513694797,-0.583481499,0.687130936,-0.673579489,0.028276843,-0.521346855,3,3,3,3,3,3,3,0.359698862,0.332436643,0.335062953,0.288086996,0.344250657,0.276690381,0.29043674,0.359692865,0.719035963,0.736404527,0.691943629,0.720181572,0.716779147,0.736836184,0.702852497,0.725053902,-0.262305768,-0.256968736,-0.217182099,0.069921676,-0.277527551,-0.36396579,-0.047014245,0.057661,0.120435,0.078624,0.039445,0.022703,-0.040768,0.045599,4.855454,9.470444,7.443976
